Fiyat,Marka,Seri,Model,Yıl,Kilometre,VitesTipi,YakıtTipi,KasaTipi,MotorHacmi,MotorGücü,Çekiş
450000,Opel,Vectra,1.6 Elegance,2003,255000.0,Düz,LPG & Benzin,Sedan,1598.0,100.0,Önden Çekiş
558000,Opel,Astra,1.3 CDTI Enjoy,2011,209000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
710000,Opel,Astra,1.6 Edition,2015,132000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
500000,Opel,Astra,1.6 Elegance,2005,155000.0,Yarı Otomatik,Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
540000,Opel,Astra,1.3 CDTI ecoFLEX Enjoy Plus,2011,229000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
385000,Opel,Astra,1.4 Classic,2006,248000.0,Düz,LPG & Benzin,Hatchback/5,1364.0,90.0,Önden Çekiş
432000,Opel,Vectra,2.2 Elegance,2003,232000.0,Otomatik,LPG & Benzin,Sedan,2198.0,147.0,Önden Çekiş
595000,Opel,Astra,1.6 Enjoy 111.Yıl,2012,196000.0,Yarı Otomatik,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş
519000,Opel,Corsa,1.3 CDTI Active,2013,107000.0,Düz,Dizel,Hatchback/3,1248.0,75.0,Önden Çekiş
540000,Opel,Astra,1.6 Enjoy,2010,206000.0,Düz,Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
750000,Opel,Astra,1.6 Edition Plus,2016,109000.0,Düz,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş
745000,Opel,Corsa,1.2 Innovation,2020,65000.0,Düz,Benzin,Hatchback/5,1199.0,75.0,Önden Çekiş
700000,Opel,Corsa,1.3 CDTI Enjoy,2016,156000.0,Yarı Otomatik,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
540000,Opel,Corsa,1.4 Sport,2008,157000.0,Otomatik,LPG & Benzin,Hatchback/3,1560.0,105.0,Önden Çekiş
445000,Opel,Astra,1.4 Classic,2004,245000.0,Düz,LPG & Benzin,Sedan,1389.0,60.0,Önden Çekiş
340000,Opel,Corsa,1.3 CDTI Essentia,2005,236000.0,Düz,Dizel,Hatchback/5,1248.0,70.0,Önden Çekiş
715000,Opel,Astra,1.6 Enjoy,2008,84000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
780000,Opel,Astra,1.6 Edition Plus,2016,132555.0,Düz,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş
535000,Opel,Astra,1.6 Essentia Konfor,2013,182000.0,Düz,Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
860000,Opel,Astra,1.4 T Edition Plus,2017,89200.0,Otomatik,LPG & Benzin,Sedan,1364.0,140.0,Önden Çekiş
925000,Opel,Astra,1.6 CDTI Dynamic,2017,138000.0,Otomatik,Dizel,Hatchback/5,1598.0,136.0,Önden Çekiş
250000,Opel,Vectra,2.0 GLS,1994,340000.0,Düz,LPG & Benzin,Sedan,1998.0,115.0,Önden Çekiş
745000,Opel,Astra,1.4 T Sport,2012,88000.0,Düz,Benzin,Sedan,1364.0,140.0,Önden Çekiş
555000,Opel,Corsa,1.4 Twinport Enjoy,2012,155313.0,Düz,Benzin,Hatchback/5,1364.0,100.0,Önden Çekiş
497000,Opel,Corsa,1.2 Twinport Essentia,2012,213000.0,Düz,Benzin,Hatchback/5,1229.0,85.0,Önden Çekiş
330000,Opel,Vectra,2.0 CD,2000,302000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş
725000,Opel,Astra,1.6 Edition Plus,2017,102700.0,Düz,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş
495000,Opel,Meriva,1.3 CDTI EcoFlex Enjoy,2011,229000.0,Düz,Dizel,MPV,1248.0,95.0,Önden Çekiş
765000,Opel,Insignia,1.6 CDTI Business,2015,264000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş
649750,Opel,Astra,1.6 Enjoy 111.Yıl,2011,149000.0,Düz,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş
400000,Opel,Astra,1.3 CDTI Cosmo,2005,310000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
659750,Opel,Astra,1.6 Enjoy Plus,2013,110000.0,Düz,Benzin,Sedan,1598.0,115.0,Önden Çekiş
449000,Opel,Astra,1.3 CDTI Enjoy,2006,288000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
558000,Opel,Astra,1.4 T Sport,2011,65000.0,Düz,Benzin,Hatchback/5,1364.0,140.0,Önden Çekiş
254500,Opel,Corsa,1.4 Comfort,2001,380000.0,Düz,LPG & Benzin,Hatchback/5,1389.0,90.0,Önden Çekiş
345000,Opel,Corsa,1.0 Essentia,2004,253000.0,Düz,Benzin,Hatchback/5,998.0,60.0,Önden Çekiş
540000,Opel,Corsa,1.2 Twinport Enjoy,2012,58000.0,Yarı Otomatik,Benzin,Hatchback/5,1229.0,85.0,Önden Çekiş
415000,Opel,Corsa,1.3 CDTI Essentia,2006,193000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
367000,Opel,Vectra,1.6 GL,1998,322000.0,Düz,LPG & Benzin,Sedan,1598.0,100.0,Önden Çekiş
915000,Opel,Astra,1.4 T Edition Plus,2020,24750.0,Düz,Benzin,Sedan,1364.0,140.0,Önden Çekiş
950000,Opel,Astra,1.6 CDTI Elite,2017,152000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş
420000,Opel,Meriva,1.6 Enjoy,2004,238000.0,Yarı Otomatik,LPG & Benzin,MPV,1598.0,100.0,Önden Çekiş
555000,Opel,Corsa,1.4 Twinport Enjoy,2012,104000.0,Otomatik,Benzin,Hatchback/5,1364.0,100.0,Önden Çekiş
305000,Opel,Corsa,1.4 GLS,2000,260000.0,Düz,LPG & Benzin,Hatchback/5,1389.0,90.0,Önden Çekiş
410000,Opel,Astra,1.6 CD,2000,213000.0,Düz,LPG & Benzin,Sedan,1598.0,100.0,Önden Çekiş
618000,Opel,Astra,1.3 CDTI Edition,2013,113000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş
360000,Opel,Astra,1.4 GL,2001,230000.0,Düz,LPG & Benzin,Hatchback/5,1389.0,60.0,Önden Çekiş
975000,Opel,Astra,1.6 CDTI Elite,2017,129000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş
580000,Opel,Astra,1.3 CDTI Enjoy,2010,99000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
640000,Opel,Astra,1.3 CDTI Essentia Konfor,2011,129500.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
735000,Opel,Astra,1.6 Sport,2011,135000.0,Otomatik,Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
605000,Opel,Astra,1.3 CDTI Cosmo,2011,272000.0,Düz,Dizel,Hatchback/5,1560.0,288.0,Önden Çekiş
375000,Opel,Vectra,2.0 DTI Comfort,2003,258000.0,Düz,Dizel,Sedan,1994.0,100.0,Önden Çekiş
240000,Opel,Vectra,2.0 GT,1995,370000.0,Düz,LPG & Benzin,Sedan,1997.0,136.0,Önden Çekiş
540000,Opel,Vectra,2.0 T Elegance,2006,225000.0,Düz,LPG & Benzin,Sedan,1998.0,175.0,Önden Çekiş
705000,Opel,Astra,1.6 Edition,2013,236000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
478750,Opel,Astra,1.3 CDTI Essentia,2007,289000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
688000,Opel,Astra,1.4 T Enjoy Plus,2012,140000.0,Otomatik,LPG & Benzin,Hatchback/5,1364.0,140.0,Önden Çekiş
890000,Opel,Astra,1.4 T Dynamic,2017,77800.0,Otomatik,Benzin,Hatchback/5,1399.0,150.0,Önden Çekiş
740000,Opel,Astra,1.3 CDTI Enjoy Active,2014,111000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
630000,Opel,Corsa,1.2 Essentia,2016,37000.0,Düz,Benzin,Hatchback/5,1229.0,70.0,Önden Çekiş
659500,Opel,Astra,1.6 CDTI Design,2016,206000.0,Düz,Dizel,Sedan,1598.0,110.0,Önden Çekiş
445000,Opel,Astra,1.4 GL,2002,218000.0,Düz,LPG & Benzin,Hatchback/3,1388.0,90.0,Önden Çekiş
810000,Opel,Corsa,1.2 Elegance,2023,7000.0,Düz,Benzin,Hatchback/5,1199.0,75.0,Önden Çekiş
440000,Opel,Astra,1.6 CD,2000,182000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,100.0,Önden Çekiş
783500,Opel,Astra,1.6 CDTI Sport,2016,137000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş
425000,Opel,Astra,1.6 Elegance,2001,208000.0,Otomatik,LPG & Benzin,Sedan,1598.0,100.0,Önden Çekiş
260000,Opel,Vectra,2.0 CDX,1997,270000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş
505000,Opel,Astra,1.6 Elegance,2006,305000.0,Otomatik,LPG & Benzin,Station wagon,1598.0,100.0,Önden Çekiş
650000,Opel,Astra,1.4 T Sport,2014,208500.0,Düz,LPG & Benzin,Hatchback/5,1364.0,140.0,Önden Çekiş
525000,Opel,Corsa,1.4 Twinport Enjoy,2008,179000.0,Otomatik,LPG & Benzin,Hatchback/5,1364.0,90.0,Önden Çekiş
494900,Opel,Corsa,1.3 CDTI Enjoy 111,2011,186500.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
430000,Opel,Corsa,1.3 CDTI Enjoy,2010,136500.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
265000,Opel,Vectra,2.0 CDX,2000,336000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş
295000,Opel,Corsa,1.4 GLS,1998,156000.0,Düz,LPG & Benzin,Hatchback/5,1389.0,90.0,Önden Çekiş
289999,Opel,Astra,1.6 GL,1996,285500.0,Düz,LPG & Benzin,Station wagon,1598.0,100.0,Önden Çekiş
580000,Opel,Astra,1.6 Enjoy Elegance,2009,183600.0,Düz,LPG & Benzin,Sedan,1598.0,115.0,Önden Çekiş
870000,Opel,Astra,1.4 T Sport,2015,127000.0,Otomatik,Benzin,Hatchback/5,1364.0,140.0,Önden Çekiş
365500,Opel,Astra,1.3 CDTI Essentia,2008,445500.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş
239950,Opel,Corsa,1.3 CDTI Essentia,2003,349000.0,Düz,Dizel,Hatchback/3,1248.0,70.0,Önden Çekiş
425000,Opel,Corsa,1.2 Essentia,2009,193000.0,Yarı Otomatik,Benzin,Hatchback/5,1229.0,80.0,Önden Çekiş
525000,Opel,Corsa,1.3 CDTI Essentia,2014,156000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
685000,Opel,Insignia,1.6 T Edition Elegance,2011,123000.0,Düz,LPG & Benzin,Sedan,1598.0,180.0,Önden Çekiş
410000,Opel,Astra,1.4 Classic,2005,257000.0,Düz,LPG & Benzin,Station wagon,1389.0,90.0,Önden Çekiş
750000,Opel,Astra,1.6 CDTI Edition,2015,110000.0,Düz,Dizel,Sedan,1598.0,110.0,Önden Çekiş
460000,Opel,Astra,1.6 Enjoy,2009,193000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,115.0,Önden Çekiş
600000,Opel,Astra,1.3 CDTI Essentia Konfor,2011,232000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş
250000,Opel,Corsa,1.4 Swing,1999,238000.0,Düz,LPG & Benzin,Hatchback/5,1388.0,90.0,Önden Çekiş
799900,Opel,Astra,1.6 CDTI Sport,2015,107500.0,Düz,Dizel,Hatchback/5,1598.0,136.0,Önden Çekiş
190000,Opel,Omega,2.0,1993,270000.0,Düz,Benzin,Sedan,1998.0,115.0,Önden Çekiş
590000,Opel,Astra,1.3 CDTI Enjoy Active,2013,211000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
510000,Opel,Corsa,1.3 CDTI Essentia,2012,182000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
680000,Opel,Corsa,1.2 Essentia,2015,52000.0,Düz,Benzin,Hatchback/5,1229.0,70.0,Önden Çekiş
362000,Opel,Astra,1.6 Enjoy,2004,259500.0,Düz,Benzin,Sedan,1598.0,100.0,Önden Çekiş
530000,Opel,Corsa,1.3 CDTI Essentia,2011,135000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
600000,Opel,Astra,1.3 CDTI Sport,2013,112000.0,Düz,Dizel,Hatchback/5,1248.0,95.0,Önden Çekiş
735000,Opel,Astra,1.6 CDTI Design,2016,155000.0,Düz,Dizel,Sedan,1598.0,110.0,Önden Çekiş
353000,Opel,Vectra,2.0 GLS,1997,322000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş
560000,Opel,Corsa,1.3 CDTI Essentia,2012,167000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş
595000,Peugeot,301,1.6 HDi Active,2017,260000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
710000,Peugeot,508,1.6 e-HDi Access,2013,271000.0,Yarı Otomatik,Dizel,Sedan,1560.0,117.0,Önden Çekiş
1597000,Peugeot,508,1.5 BlueHDI Allure,2023,7800.0,Otomatik,Dizel,Sedan,1499.0,130.0,Önden Çekiş
410000,Peugeot,206,1.4 X-Line,2005,181000.0,Otomatik,Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
529500,Peugeot,207,1.4 Trendy,2011,123000.0,Otomatik,Benzin,Hatchback/5,1360.0,91.0,Önden Çekiş
375000,Peugeot,607,3.0 Pack,2005,303000.0,Otomatik,Benzin,Sedan,2946.0,210.0,Önden Çekiş
529750,Peugeot,301,1.6 HDi Allure,2015,232000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
629000,Peugeot,301,1.6 BlueHDI Active,2018,162000.0,Düz,Dizel,Sedan,1560.0,102.0,Önden Çekiş
475000,Peugeot,106,GTI,1998,222000.0,Düz,Benzin,Hatchback/3,1587.0,120.0,Önden Çekiş
615000,Peugeot,301,1.6 BlueHDI Active,2018,143000.0,Düz,Dizel,Sedan,1560.0,102.0,Önden Çekiş
530000,Peugeot,207,1.6 HDi Feline,2009,267000.0,Düz,Dizel,Hatchback/5,1560.0,112.0,Önden Çekiş
768000,Peugeot,208,1.5 BlueHDi Signature,2020,55031.0,Düz,Dizel,Hatchback/5,1499.0,102.0,Önden Çekiş
419500,Peugeot,301,1.6 HDi Active,2016,212700.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
392500,Peugeot,206,1.6 XT,2001,155000.0,Düz,LPG & Benzin,Hatchback/5,1587.0,109.0,Önden Çekiş
728000,Peugeot,208,1.2 PureTech Active,2017,69849.0,Yarı Otomatik,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş
400000,Peugeot,307,1.6 XT,2005,221000.0,Otomatik,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş
415000,Peugeot,207,1.4 HDi Trendy,2008,315000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
740000,Peugeot,508,1.6 e-HDi Active,2012,185000.0,Yarı Otomatik,Dizel,Sedan,1560.0,114.0,Önden Çekiş
499000,Peugeot,308,1.6 HDi Comfort Pack,2010,185000.0,Düz,Dizel,Hatchback/3,1560.0,91.0,Önden Çekiş
355000,Peugeot,207,1.4 HDi Trendy,2007,254000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
542750,Peugeot,301,1.6 HDi Active,2014,117000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
320000,Peugeot,307,1.4 HDi XR,2004,335000.0,Düz,Dizel,Hatchback/5,1398.0,69.0,Önden Çekiş
1485000,Peugeot,508,1.5 BlueHDI Allure,2021,50000.0,Otomatik,Dizel,Sedan,1499.0,130.0,Önden Çekiş
496000,Peugeot,407,1.6 HDi Executive,2006,236000.0,Düz,Dizel,Sedan,1560.0,112.0,Önden Çekiş
310000,Peugeot,206,1.4 HDi Feline,2006,290000.0,Düz,Dizel,Hatchback/5,1398.0,69.0,Önden Çekiş
825000,Peugeot,508,1.6 e-HDi Access,2012,192000.0,Yarı Otomatik,Dizel,Sedan,1560.0,114.0,Önden Çekiş
795000,Peugeot,208,1.5 BlueHDi Signature,2020,44000.0,Düz,Dizel,Hatchback/5,1499.0,102.0,Önden Çekiş
386500,Peugeot,307,1.6 XR,2003,218000.0,Otomatik,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş
620000,Peugeot,208,1.4 HDi Active,2012,205000.0,Düz,Dizel,Hatchback/5,1398.0,69.0,Önden Çekiş
820000,Peugeot,308,1.6 BlueHdi Allure,2016,200000.0,Otomatik,Dizel,Hatchback/5,1560.0,122.0,Önden Çekiş
337000,Peugeot,206,1.4 XT,2005,205700.0,Düz,Benzin,Hatchback/5,1360.0,91.0,Önden Çekiş
470000,Peugeot,206+,1.4 Urban Move,2012,110000.0,Düz,Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
465000,Peugeot,107,1.0 Trendy,2010,149850.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,998.0,69.0,Önden Çekiş
419000,Peugeot,206+,1.4 Comfort,2010,149000.0,Düz,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
510000,Peugeot,407,1.6 HDi Executive Black,2007,205600.0,Düz,Dizel,Sedan,1560.0,112.0,Önden Çekiş
615000,Peugeot,301,1.6 HDi Allure,2015,163000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
420000,Peugeot,206+,1.4 Comfort,2011,112000.0,Düz,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
260000,Peugeot,106,XR,1998,289000.0,Düz,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
400000,Peugeot,307,1.6 Pack,2004,244000.0,Düz,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş
555000,Peugeot,301,1.6 HDi Active,2017,248000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
245000,Peugeot,106,XR,1998,284500.0,Düz,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
305000,Peugeot,306,1.6 XN,1998,185000.0,Düz,LPG & Benzin,Hatchback/5,1587.0,90.0,Önden Çekiş
465000,Peugeot,207,1.4 Trendy,2010,177000.0,Düz,Benzin,Hatchback/3,1360.0,76.0,Önden Çekiş
549000,Peugeot,301,1.6 HDi Active,2014,136000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
349000,Peugeot,306,1.6 Platinum,2001,215000.0,Otomatik,LPG & Benzin,Hatchback/5,1587.0,99.0,Önden Çekiş
465000,Peugeot,308,1.6 HDi Comfort,2008,244000.0,Düz,Dizel,Hatchback/5,1560.0,91.0,Önden Çekiş
649000,Peugeot,308,1.2 VTi Active,2016,153000.0,Otomatik,Benzin,Hatchback/5,1199.0,132.0,Önden Çekiş
455750,Peugeot,207,1.4 Comfort,2010,197000.0,Düz,LPG & Benzin,Station wagon,1360.0,76.0,Önden Çekiş
430000,Peugeot,301,1.6 HDi Active,2014,358000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
575000,Peugeot,301,1.6 HDi Active,2017,164283.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
480000,Peugeot,308,1.6 VTi Comfort,2010,190000.0,Düz,Benzin,Hatchback/5,1598.0,113.0,Önden Çekiş
625000,Peugeot,308,1.6 VTi Premium Plus,2011,114000.0,Otomatik,Benzin,Hatchback/5,1598.0,122.0,Önden Çekiş
509750,Peugeot,301,1.6 HDi Active,2016,249000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
430000,Peugeot,206+,1.4 HDi Comfort,2011,182000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
249000,Peugeot,206,1.6 XT,2001,246000.0,Düz,LPG & Benzin,Hatchback/5,1587.0,109.0,Önden Çekiş
648000,Peugeot,508,1.6 e-HDi Active,2012,287000.0,Yarı Otomatik,Dizel,Station wagon,1560.0,114.0,Önden Çekiş
469000,Peugeot,308,1.6 HDi Comfort,2008,125000.0,Düz,Dizel,Hatchback/5,1560.0,112.0,Önden Çekiş
528000,Peugeot,207,1.4 Trendy,2006,124000.0,Düz,Benzin,Hatchback/5,1360.0,91.0,Önden Çekiş
650000,Peugeot,301,1.6 BlueHDI Active,2018,155000.0,Düz,Dizel,Sedan,1560.0,102.0,Önden Çekiş
389000,Peugeot,206+,1.4 Comfort,2011,205000.0,Düz,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
695000,Peugeot,301,1.6 HDi Allure,2014,149700.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
370000,Peugeot,206,1.4 XR,2001,177000.0,Otomatik,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
399750,Peugeot,301,1.6 HDi Active,2013,320000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
557000,Peugeot,301,1.2 PureTech Active,2019,96500.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
553500,Peugeot,301,1.2 PureTech Active,2019,101000.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
543500,Peugeot,301,1.2 PureTech Active,2019,107000.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
552000,Peugeot,301,1.2 PureTech Active,2019,86000.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
899000,Peugeot,208,1.2 PureTech Allure Selection,2021,38000.0,Otomatik,Benzin,Hatchback/5,1199.0,132.0,Önden Çekiş
563000,Peugeot,207,1.4 Trendy,2010,128000.0,Otomatik,LPG & Benzin,Hatchback/5,1360.0,91.0,Önden Çekiş
999000,Peugeot,208,1.2 PureTech Allure Selection,2021,48851.0,Otomatik,Benzin,Hatchback/5,1199.0,132.0,Önden Çekiş
390000,Peugeot,307,1.6 XR,2004,236000.0,Otomatik,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş
285000,Peugeot,206,1.4 XT,2004,289000.0,Düz,LPG & Benzin,Hatchback/5,1360.0,91.0,Önden Çekiş
599000,Peugeot,301,1.2 PureTech Active,2019,118000.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
595000,Peugeot,301,1.2 PureTech Active,2019,139000.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
473750,Peugeot,206+,1.4 HDi Urban Move,2012,216000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
285000,Peugeot,206+,1.4 HDi Comfort,2010,225000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
550000,Peugeot,407,1.6 HDi Comfort,2009,172000.0,Düz,Dizel,Sedan,1560.0,112.0,Önden Çekiş
655000,Peugeot,208,1.2 PureTech Access,2015,116000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş
430000,Peugeot,301,1.6 HDi Active,2013,265000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
380000,Peugeot,307,2.0 HDi Premium,2002,353000.0,Düz,Dizel,Hatchback/5,1997.0,109.0,Önden Çekiş
630000,Peugeot,301,1.6 HDi Active,2017,136000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
399500,Peugeot,307,1.6 HDi Look,2005,284000.0,Düz,Dizel,Hatchback/5,1560.0,112.0,Önden Çekiş
520000,Peugeot,301,1.6 HDi Allure,2013,178600.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
412500,Peugeot,207,1.4 HDi Trendy,2006,298000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
375000,Peugeot,307,2.0 XT,2003,250000.0,Düz,LPG & Benzin,Hatchback/5,1997.0,138.0,Önden Çekiş
540000,Peugeot,301,1.6 HDi Active,2014,100000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
1550000,Peugeot,508,1.5 BlueHDI GT Line,2019,61000.0,Otomatik,Dizel,Sedan,1499.0,130.0,Önden Çekiş
320000,Peugeot,206,1.4 X-Design,2006,205000.0,Otomatik,LPG & Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
734000,Peugeot,208,1.2 PureTech Access,2015,20000.0,Yarı Otomatik,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş
575000,Peugeot,301,1.6 HDi Active,2017,155000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
515000,Peugeot,301,1.6 HDi Access,2015,259000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
543000,Peugeot,208,1.2 VTi Access,2013,87000.0,Düz,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş
730000,Peugeot,208,1.2 PureTech Active,2016,62700.0,Yarı Otomatik,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş
407500,Peugeot,206,1.4 X-Design,2006,160100.0,Otomatik,Benzin,Hatchback/5,1360.0,76.0,Önden Çekiş
1300000,Peugeot,308,1.2 PureTech GT,2023,7500.0,Otomatik,Benzin,Hatchback/5,1199.0,132.0,Önden Çekiş
330000,Peugeot,307,1.6 XR,2005,255000.0,Otomatik,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş
634750,Peugeot,301,1.6 HDi Allure,2016,125000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
330000,Peugeot,206,1.4 HDi X-line,2004,310000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
655500,Peugeot,301,1.2 PureTech Active,2019,60000.0,Düz,Benzin,Sedan,1199.0,83.0,Önden Çekiş
535000,Peugeot,301,1.6 HDi Active,2016,258000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş
380000,Peugeot,307,1.6 HDi Look,2005,383000.0,Düz,Dizel,Hatchback/5,1560.0,112.0,Önden Çekiş
195000,Peugeot,106,XN,1998,143750.0,Düz,Benzin,Hatchback/3,954.0,51.0,Önden Çekiş
515000,Peugeot,207,1.4 HDi Active,2011,136000.0,Düz,Dizel,Hatchback/5,1360.0,71.0,Önden Çekiş
610900,Peugeot,301,1.5 BlueHDI Active,2019,163000.0,Düz,Dizel,Sedan,1499.0,102.0,Önden Çekiş
950000,Peugeot,RCZ,1.6 THP Evolution,2013,144000.0,Düz,Benzin,Coupe,1598.0,158.0,Önden Çekiş
395000,Peugeot,407,2.2 Executive,2005,330000.0,Düz,LPG & Benzin,Sedan,2230.0,166.0,Önden Çekiş
335000,Peugeot,406,2.0 SV,2001,330000.0,Otomatik,LPG & Benzin,Sedan,1997.0,137.0,Önden Çekiş
666900,Peugeot,308,1.2 VTi Active,2014,70000.0,Düz,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş
942900,Peugeot,208,1.2 PureTech Prime,2021,11300.0,Otomatik,Benzin,Hatchback/5,1199.0,101.0,Önden Çekiş
380000,Peugeot,307,1.6 XR,2004,268000.0,Düz,LPG & Benzin,Hatchback/5,1587.0,110.0,Önden Çekiş
360000,Peugeot,206,1.4 HDi X-line,2006,256000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş
325000,Peugeot,307,1.4 HDi XR,2004,265000.0,Düz,Dizel,Hatchback/5,1398.0,69.0,Önden Çekiş
